,NameYear,Price,CarParams,url
0,"Lexus RX, 2019",3 749 000 ₽,"74 091 км, 2.0 AT (238 л.с.), внедорожник, полный, бензин",https://www.avito.ru/moskva/avtomobili/lexus_rx_2019_2088575416
1,"BMW 1 серия, 2013",850 000 ₽,"95 721 км, 1.6 AT (136 л.с.), хетчбэк, задний, бензин",https://www.avito.ru/moskva/avtomobili/bmw_1_seriya_2013_2084967393
2,"Infiniti QX80, 2019",5 500 000 ₽,"10 900 км, 5.6 AT (405 л.с.), внедорожник, полный, бензин",https://www.avito.ru/moskva/avtomobili/infiniti_qx80_2019_2106994378
3,"BMW X4, 2015",2 245 000 ₽,"122 000 км, 2.0 AT (190 л.с.), внедорожник, полный, дизель",https://www.avito.ru/moskva/avtomobili/bmw_x4_2015_2087934768
4,"BMW 2 серия Grand Tourer, 2016",1 369 000 ₽,"134 979 км, 1.5 AT (116 л.с.), минивэн, передний, дизель",https://www.avito.ru/moskva/avtomobili/bmw_2_seriya_grand_tourer_2016_2087605231
5,"Mercedes-Benz G-класс AMG, 2019",19 000 000 ₽,"9 800 км, 4.0 AT (585 л.с.), внедорожник, полный, бензин",https://www.avito.ru/moskva/avtomobili/mercedes-benz_g-klass_amg_2019_2111001406
6,"Mercedes-Benz V-класс, 2015",2 000 000 ₽,"101 000 км, 2.1 AT (136 л.с.), минивэн, задний, дизель",https://www.avito.ru/moskva/avtomobili/mercedes-benz_v-klass_2015_2102801042
7,"Renault Logan, 2013",275 000 ₽,"228 908 км, 1.4 MT (75 л.с.), седан, передний, бензин",https://www.avito.ru/moskva/avtomobili/renault_logan_2013_2111075733
8,"Mitsubishi L200, 2012",930 000 ₽,"210 001 км, 2.5 MT (136 л.с.), пикап, полный, дизель",https://www.avito.ru/moskva/avtomobili/mitsubishi_l200_2012_2106525765
9,"KIA cee'd, 2014",495 000 ₽,"174 637 км, 1.6 MT (129 л.с.), универсал, передний, бензин",https://www.avito.ru/moskva/avtomobili/kia_ceed_2014_2087891675
10,"Volkswagen Teramont, 2019",3 599 000 ₽,"2 053 км, 3.6 AT (249 л.с.), внедорожник, полный, бензин",https://www.avito.ru/moskva/avtomobili/volkswagen_teramont_2019_2088568491
11,"Volkswagen Polo, 2018",450 000 ₽,"97 500 км, 1.6 MT (90 л.с.), седан, передний, бензин",https://www.avito.ru/moskva/avtomobili/volkswagen_polo_2018_2113170025
12,"Chevrolet Cruze, 2013",469 000 ₽,"113 000 км, 1.8 MT (141 л.с.), седан, передний, бензин",https://www.avito.ru/moskva/avtomobili/chevrolet_cruze_2013_2091878500
13,"KIA Soul, 2017",1 020 000 ₽,"64 406 км, 1.6 AT (132 л.с.), внедорожник, передний, бензин",https://www.avito.ru/moskva/avtomobili/kia_soul_2017_2106592205
14,"Mercedes-Benz C-класс, 2014",1 450 000 ₽,"134 051 км, 2.0 AT (211 л.с.), седан, задний, бензин",https://www.avito.ru/moskva/avtomobili/mercedes-benz_c-klass_2014_2086870552
15,"KIA Sportage, 2014",915 000 ₽,"196 650 км, 2.0 AT (150 л.с.), внедорожник, полный, бензин",https://www.avito.ru/moskva/avtomobili/kia_sportage_2014_2079617389
16,"KIA Cerato, 2013",849 000 ₽,"97 000 км, 2.0 AT (150 л.с.), седан, передний, бензин",https://www.avito.ru/moskva/avtomobili/kia_cerato_2013_2105288646
17,"Volkswagen Passat CC, 2014",980 000 ₽,"76 500 км, 1.8 AMT (152 л.с.), седан, передний, бензин",https://www.avito.ru/moskva/avtomobili/volkswagen_passat_cc_2014_2082948612
18,"Hyundai Santa Fe, 2014",2 099 000 ₽,"45 700 км, 2.2 AT (197 л.с.), внедорожник, полный, дизель",https://www.avito.ru/moskva/avtomobili/hyundai_santa_fe_2014_2131243308
19,"BMW M8, 2019",12 500 000 ₽,"7 254 км, 4.4 AT (625 л.с.), купе, полный, бензин",https://www.avito.ru/moskva/avtomobili/bmw_m8_2019_2115345916
20,"Toyota RAV4, 2017",1 680 000 ₽,"66 175 км, 2.0 CVT (146 л.с.), внедорожник, передний, бензин",https://www.avito.ru/moskva/avtomobili/toyota_rav4_2017_2106721455
21,"Ford Focus, 2013",499 000 ₽,"113 000 км, 2.0 AMT (150 л.с.), седан, передний, бензин",https://www.avito.ru/moskva/avtomobili/ford_focus_2013_2104976469
22,"Land Rover Range Rover, 2014",3 590 000 ₽,"185 378 км, 4.4 AT (339 л.с.), внедорожник, полный, дизель",https://www.avito.ru/moskva/avtomobili/land_rover_range_rover_2014_2100608947
23,"Opel Astra, 2013",449 000 ₽,"124 000 км, 1.6 MT (115 л.с.), универсал, передний, бензин",https://www.avito.ru/moskva/avtomobili/opel_astra_2013_2105528267
24,"Ford Focus, 2012",589 000 ₽,"122 025 км, 2.0 AMT (150 л.с.), седан, передний, бензин",https://www.avito.ru/moskva/avtomobili/ford_focus_2012_2087358805
25,"Mercedes-Benz C-класс, 2018",2 570 000 ₽,"28 326 км, 1.5 AT (184 л.с.), седан, полный, бензин",https://www.avito.ru/moskva/avtomobili/mercedes-benz_c-klass_2018_2111866997
26,"Volkswagen Tiguan, 2016",1 270 000 ₽,"43 000 км, 1.4 AMT (150 л.с.), внедорожник, передний, бензин",https://www.avito.ru/moskva/avtomobili/volkswagen_tiguan_2016_2074264160
27,"Volkswagen Tiguan, 2017",1 250 000 ₽,"144 230 км, 1.4 MT (125 л.с.), внедорожник, передний, бензин",https://www.avito.ru/moskva/avtomobili/volkswagen_tiguan_2017_2111577515
28,"Nissan Juke, 2012",580 000 ₽,"128 183 км, 1.6 MT (117 л.с.), внедорожник, передний, бензин",https://www.avito.ru/moskva/avtomobili/nissan_juke_2012_2079320466
29,"BMW X6, 2013",2 199 999 ₽,"138 000 км, 3.0 AT (245 л.с.), внедорожник, полный, дизель",https://www.avito.ru/moskva/avtomobili/bmw_x6_2013_2094886934
30,"Hyundai Solaris, 2013",575 000 ₽,"37 578 км, 1.4 MT (107 л.с.), седан, передний, бензин",https://www.avito.ru/moskva/avtomobili/hyundai_solaris_2013_2111073475
31,"BMW 5 серия, 2015",1 750 000 ₽,"123 320 км, 2.0 AT (218 л.с.), седан, полный, дизель",https://www.avito.ru/moskva/avtomobili/bmw_5_seriya_2015_2087097397
32,"Skoda Roomster, 2012",450 000 ₽,"185 818 км, 1.6 MT (105 л.с.), минивэн, передний, бензин",https://www.avito.ru/moskva/avtomobili/skoda_roomster_2012_2111490313
33,"Suzuki SX4, 2012",615 000 ₽,"159 577 км, 1.6 AT (112 л.с.), внедорожник, полный, бензин",https://www.avito.ru/moskva/avtomobili/suzuki_sx4_2012_2079017239
34,"Hyundai Genesis, 2015",1 451 000 ₽,"117 000 км, 3.0 AT (249 л.с.), седан, полный, бензин",https://www.avito.ru/moskva/avtomobili/hyundai_genesis_2015_2067103032
35,"Nissan Teana, 2012",755 000 ₽,"107 765 км, 2.5 CVT (167 л.с.), седан, полный, бензин",https://www.avito.ru/moskva/avtomobili/nissan_teana_2012_2085910096
36,"Mercedes-Benz GLK-класс, 2013",1 445 000 ₽,"92 173 км, 3.5 AT (250 л.с.), внедорожник, полный, бензин",https://www.avito.ru/moskva/avtomobili/mercedes-benz_glk-klass_2013_2086314312
37,"Skoda Yeti, 2015",769 000 ₽,"103 496 км, 1.6 MT (110 л.с.), внедорожник, передний, бензин",https://www.avito.ru/moskva/avtomobili/skoda_yeti_2015_2065128918
38,"Chery M11 (A3), 2013",325 000 ₽,"29 800 км, 1.6 CVT (126 л.с.), хетчбэк, передний, бензин",https://www.avito.ru/moskva/avtomobili/chery_m11_a3_2013_2079865256
39,"MINI John Cooper Works Countryman, 2019",2 499 000 ₽,"42 252 км, 2.0 AT (231 л.с.), внедорожник, полный, бензин",https://www.avito.ru/moskva/avtomobili/mini_john_cooper_works_countryman_2019_2097108157
40,"BMW 5 серия, 2019",2 435 000 ₽,"32 500 км, 2.0 AT (184 л.с.), седан, задний, бензин",https://www.avito.ru/moskva/avtomobili/bmw_5_seriya_2019_2097296071
41,"Skoda Rapid, 2016",724 000 ₽,"84 863 км, 1.6 AT (110 л.с.), хетчбэк, передний, бензин",https://www.avito.ru/moskva/avtomobili/skoda_rapid_2016_2111308491
42,"Renault Logan, 2017",535 000 ₽,"97 819 км, 1.6 MT (82 л.с.), седан, передний, бензин",https://www.avito.ru/moskva/avtomobili/renault_logan_2017_2086215070
43,"BMW 7 серия, 2016",4 130 000 ₽,"60 313 км, 3.0 AT (320 л.с.), седан, полный, дизель",https://www.avito.ru/moskva/avtomobili/bmw_7_seriya_2016_2128993634
44,"KIA Picanto, 2012",549 000 ₽,"83 145 км, 1.2 AT (85 л.с.), хетчбэк, передний, бензин",https://www.avito.ru/moskva/avtomobili/kia_picanto_2012_2086571668
45,"BMW 5 серия, 2019",3 075 000 ₽,"28 000 км, 2.0 AT (190 л.с.), седан, полный, дизель",https://www.avito.ru/moskva/avtomobili/bmw_5_seriya_2019_2097389089
46,"Mercedes-Benz E-класс, 2016",1 549 000 ₽,"208 608 км, 1.8 AT (184 л.с.), седан, задний, бензин",https://www.avito.ru/moskva/avtomobili/mercedes-benz_e-klass_2016_2100410718
47,"Mercedes-Benz Maybach S-класс, 2019",13 953 800 ₽,"4.0 AT (469 л.с.), седан, полный, бензин",https://www.avito.ru/moskva/avtomobili/mercedes-benz_maybach_s-klass_2019_2022811064
48,"Jaguar XE, 2016",1 677 000 ₽,"45 000 км, 2.0 AT (200 л.с.), седан, задний, бензин",https://www.avito.ru/moskva/avtomobili/jaguar_xe_2016_2129461356
49,"Audi A5, 2018",2 770 000 ₽,"48 591 км, 2.0 AMT (190 л.с.), купе, полный, дизель",https://www.avito.ru/moskva/avtomobili/audi_a5_2018_2129160023
50,"Jaguar XF, 2017",2 319 000 ₽,"62 800 км, 2.0 AT (180 л.с.), седан, полный, дизель",https://www.avito.ru/moskva/avtomobili/jaguar_xf_2017_2097332154
51,"Ford Kuga, 2018",1 400 000 ₽,"51 728 км, 2.5 AT (150 л.с.), внедорожник, передний, бензин",https://www.avito.ru/moskva/avtomobili/ford_kuga_2018_2106180274
52,"Audi Q3, 2014",1 270 000 ₽,"104 437 км, 2.0 AMT (170 л.с.), внедорожник, полный, бензин",https://www.avito.ru/moskva/avtomobili/audi_q3_2014_2128957708
53,"Toyota RAV4, 2016",1 589 000 ₽,"56 200 км, 2.0 CVT (146 л.с.), внедорожник, полный, бензин",https://www.avito.ru/moskva/avtomobili/toyota_rav4_2016_2106135229
54,"BMW X6, 2012",1 847 000 ₽,"150 495 км, 3.0 AT (245 л.с.), внедорожник, полный, дизель",https://www.avito.ru/moskva/avtomobili/bmw_x6_2012_2097046832
55,"Mercedes-Benz E-класс, 2019",3 820 000 ₽,"19 329 км, 2.0 AT (197 л.с.), купе, полный, бензин",https://www.avito.ru/moskva/avtomobili/mercedes-benz_e-klass_2019_2129200077
56,"Volkswagen Polo, 2015",695 000 ₽,"32 500 км, 1.6 AT (105 л.с.), седан, передний, бензин",https://www.avito.ru/moskva/avtomobili/volkswagen_polo_2015_2097717254
57,"Mercedes-Benz GLS-класс, 2018",5 249 000 ₽,"52 007 км, 3.0 AT (249 л.с.), внедорожник, полный, дизель",https://www.avito.ru/moskva/avtomobili/mercedes-benz_gls-klass_2018_2129841796
58,"BMW 3 серия, 2017",1 830 000 ₽,"41 313 км, 2.0 AT (184 л.с.), седан, задний, бензин",https://www.avito.ru/moskva/avtomobili/bmw_3_seriya_2017_1264309430
59,"BMW X4, 2019",3 749 000 ₽,"23 768 км, 2.0 AT (249 л.с.), внедорожник, полный, бензин",https://www.avito.ru/moskva/avtomobili/bmw_x4_2019_2083194081
60,"MINI Cooper Countryman, 2018",1 559 000 ₽,"76 672 км, 1.5 AT (136 л.с.), внедорожник, передний, бензин",https://www.avito.ru/moskva/avtomobili/mini_cooper_countryman_2018_1370313085
61,"Audi Q7, 2015",3 235 000 ₽,"73 088 км, 3.0 AT (249 л.с.), внедорожник, полный, дизель",https://www.avito.ru/moskva/avtomobili/audi_q7_2015_2111770232
62,"Volkswagen Tiguan, 2015",1 149 000 ₽,"117 911 км, 2.0 AT (170 л.с.), внедорожник, полный, бензин",https://www.avito.ru/moskva/avtomobili/volkswagen_tiguan_2015_2065870932
63,"Mitsubishi ASX, 2014",898 000 ₽,"118 000 км, 1.8 CVT (140 л.с.), внедорожник, передний, бензин",https://www.avito.ru/moskva/avtomobili/mitsubishi_asx_2014_2111852579
64,"KIA cee'd, 2017",785 000 ₽,"73 280 км, 1.6 MT (130 л.с.), универсал, передний, бензин",https://www.avito.ru/moskva/avtomobili/kia_ceed_2017_2079177334
65,"Mercedes-Benz CLA-класс, 2015",1 350 000 ₽,"203 000 км, 1.6 AMT (156 л.с.), седан, передний, бензин",https://www.avito.ru/moskva/avtomobili/mercedes-benz_cla-klass_2015_2052363352
66,"Audi Q7, 2015",3 225 000 ₽,"118 314 км, 3.0 AT (249 л.с.), внедорожник, полный, дизель",https://www.avito.ru/moskva/avtomobili/audi_q7_2015_2129700874
67,"KIA Soul, 2018",1 295 000 ₽,"25 900 км, 2.0 AT (150 л.с.), внедорожник, передний, бензин",https://www.avito.ru/moskva/avtomobili/kia_soul_2018_2106361407
68,"Volkswagen Multivan, 2016",3 225 000 ₽,"177 958 км, 2.0 AMT (180 л.с.), минивэн, полный, дизель",https://www.avito.ru/moskva/avtomobili/volkswagen_multivan_2016_2129259622
69,"Nissan X-Trail, 2012",789 000 ₽,"104 000 км, 2.5 CVT (169 л.с.), внедорожник, полный, бензин",https://www.avito.ru/moskva/avtomobili/nissan_x-trail_2012_2091884572
70,"Mercedes-Benz S-класс, 2016",5 700 000 ₽,"36 759 км, 4.7 AT (455 л.с.), купе, полный, бензин",https://www.avito.ru/moskva/avtomobili/mercedes-benz_s-klass_2016_2139208680
71,"Lexus NX, 2014",2 045 000 ₽,"56 827 км, 2.0 CVT (150 л.с.), внедорожник, полный, бензин",https://www.avito.ru/moskva/avtomobili/lexus_nx_2014_2106512595
72,"BMW X4, 2015",2 199 000 ₽,"131 843 км, 3.0 AT (249 л.с.), внедорожник, полный, дизель",https://www.avito.ru/moskva/avtomobili/bmw_x4_2015_2097901195
73,"Ford Focus, 2017",785 000 ₽,"38 639 км, 1.6 AMT (150 л.с.), хетчбэк, передний, бензин",https://www.avito.ru/moskva/avtomobili/ford_focus_2017_2042888898
74,"Volvo S90, 2017",1 949 000 ₽,"65 632 км, 2.0 AT (249 л.с.), седан, передний, бензин",https://www.avito.ru/moskva/avtomobili/volvo_s90_2017_2033456588
75,"Nissan Qashqai, 2019",1 649 000 ₽,"18 362 км, 2.0 CVT (144 л.с.), внедорожник, передний, бензин",https://www.avito.ru/moskva/avtomobili/nissan_qashqai_2019_2129147581
76,"BMW 8 серия Gran Coupe, 2019",7 599 000 ₽,"8 801 км, 3.0 AT (340 л.с.), седан, полный, бензин",https://www.avito.ru/moskva/avtomobili/bmw_8_seriya_gran_coupe_2019_2097630674
77,"BMW 8 серия Gran Coupe, 2019",8 699 000 ₽,"10 426 км, 4.4 AT (530 л.с.), седан, полный, бензин",https://www.avito.ru/moskva/avtomobili/bmw_8_seriya_gran_coupe_2019_2096989430
78,"Nissan Teana, 2012",817 599 ₽,"132 658 км, 2.5 CVT (167 л.с.), седан, полный, бензин",https://www.avito.ru/moskva/avtomobili/nissan_teana_2012_2126078688
79,"BMW X5, 2014",2 628 000 ₽,"72 873 км, 3.0 AT (306 л.с.), внедорожник, полный, бензин",https://www.avito.ru/moskva/avtomobili/bmw_x5_2014_2087055471
80,"Mazda 6, 2018",1 379 000 ₽,"75 158 км, 2.0 AT (150 л.с.), седан, передний, бензин",https://www.avito.ru/moskva/avtomobili/mazda_6_2018_2065587120
81,"Nissan Qashqai, 2014",1 075 000 ₽,"118 276 км, 2.0 CVT (144 л.с.), внедорожник, полный, бензин",https://www.avito.ru/moskva/avtomobili/nissan_qashqai_2014_2079643745
82,"Volvo XC90, 2019",4 399 000 ₽,"15 065 км, 2.0 AT (235 л.с.), внедорожник, полный, дизель",https://www.avito.ru/moskva/avtomobili/volvo_xc90_2019_2097536559
83,"Nissan Qashqai, 2019",1 899 000 ₽,"20 315 км, 2.0 CVT (144 л.с.), внедорожник, полный, бензин",https://www.avito.ru/moskva/avtomobili/nissan_qashqai_2019_2129269934
84,"Skoda Yeti, 2016",1 049 000 ₽,"55 209 км, 1.6 AT (110 л.с.), внедорожник, передний, бензин",https://www.avito.ru/moskva/avtomobili/skoda_yeti_2016_2106245685
85,"Ford Explorer, 2018",2 435 000 ₽,"92 939 км, 3.5 AT (249 л.с.), внедорожник, полный, бензин",https://www.avito.ru/moskva/avtomobili/ford_explorer_2018_2106021883
86,"KIA Rio, 2017",728 000 ₽,"55 000 км, 1.6 AT (123 л.с.), хетчбэк, передний, бензин",https://www.avito.ru/moskva/avtomobili/kia_rio_2017_2079471639
87,"Land Rover Range Rover, 2014",2 640 000 ₽,"196 141 км, 5.0 AT (510 л.с.), внедорожник, полный, бензин",https://www.avito.ru/moskva/avtomobili/land_rover_range_rover_2014_2051059521
88,"Volvo V40 Cross Country, 2017",1 485 000 ₽,"119 037 км, 1.5 AT (152 л.с.), хетчбэк, передний, бензин",https://www.avito.ru/moskva/avtomobili/volvo_v40_cross_country_2017_2105973625
89,"BMW X5, 2013",1 990 000 ₽,"145 000 км, 3.0 AT (245 л.с.), внедорожник, полный, дизель",https://www.avito.ru/moskva/avtomobili/bmw_x5_2013_2114973045
90,"Infiniti QX80, 2014",2 350 000 ₽,"158 452 км, 5.6 AT (405 л.с.), внедорожник, полный, бензин",https://www.avito.ru/moskva/avtomobili/infiniti_qx80_2014_2082933582
91,"BMW X5, 2016",2 875 000 ₽,"46 435 км, 3.0 AT (218 л.с.), внедорожник, полный, дизель",https://www.avito.ru/moskva/avtomobili/bmw_x5_2016_2082940530
92,"Mercedes-Benz GLK-класс, 2013",1 399 000 ₽,"122 976 км, 2.0 AT (211 л.с.), внедорожник, полный, бензин",https://www.avito.ru/moskva/avtomobili/mercedes-benz_glk-klass_2013_2083292479
93,"Volkswagen Tiguan, 2017",1 525 000 ₽,"47 089 км, 1.4 AMT (150 л.с.), внедорожник, передний, бензин",https://www.avito.ru/moskva/avtomobili/volkswagen_tiguan_2017_2082939793
94,"BMW X5, 2017",3 179 000 ₽,"59 142 км, 3.0 AT (218 л.с.), внедорожник, полный, дизель",https://www.avito.ru/moskva/avtomobili/bmw_x5_2017_2083820342
95,"BMW 5 серия, 2017",2 049 000 ₽,"77 353 км, 2.0 AT (184 л.с.), седан, задний, бензин",https://www.avito.ru/moskva/avtomobili/bmw_5_seriya_2017_2083043181
96,"Citroen C4, 2014",650 000 ₽,"75 000 км, 1.6 AT (150 л.с.), седан, передний, бензин",https://www.avito.ru/moskva/avtomobili/citroen_c4_2014_2134732080
97,"Renault Duster, 2018",925 000 ₽,"67 242 км, 2.0 MT (143 л.с.), внедорожник, полный, бензин",https://www.avito.ru/moskva/avtomobili/renault_duster_2018_2089607543
98,"BMW X5, 2013",1 620 000 ₽,"110 000 км, 3.0 AT (306 л.с.), внедорожник, полный, бензин",https://www.avito.ru/moskva/avtomobili/bmw_x5_2013_2095225979
99,"Infiniti JX, 2013",1 370 000 ₽,"75 000 км, 3.5 CVT (262 л.с.), внедорожник, полный, бензин",https://www.avito.ru/moskva/avtomobili/infiniti_jx_2013_2108942232
100,"Mercedes-Benz E-класс, 2017",2 890 000 ₽,"54 000 км, 3.0 AT (333 л.с.), седан, полный, бензин",https://www.avito.ru/moskva/avtomobili/mercedes-benz_e-klass_2017_2083393203
101,"BMW 7 серия, 2016",3 650 000 ₽,"98 093 км, 3.0 AT (265 л.с.), седан, полный, дизель",https://www.avito.ru/moskva/avtomobili/bmw_7_seriya_2016_2115919818
102,"Skoda Rapid, 2018",774 000 ₽,"67 823 км, 1.6 MT (90 л.с.), хетчбэк, передний, бензин",https://www.avito.ru/moskva/avtomobili/skoda_rapid_2018_2111486042
103,"Audi Q7, 2019",4 879 000 ₽,"32 536 км, 3.0 AT (249 л.с.), внедорожник, полный, дизель",https://www.avito.ru/moskva/avtomobili/audi_q7_2019_2083428943
104,"Mercedes-Benz S-класс, 2014",2 590 000 ₽,"135 696 км, 4.7 AT (455 л.с.), седан, полный, бензин",https://www.avito.ru/moskva/avtomobili/mercedes-benz_s-klass_2014_2084830195
105,"KIA Rio X-Line, 2018",486 000 ₽,"32 333 км, 1.4 AT (100 л.с.), хетчбэк, передний, бензин",https://www.avito.ru/moskva/avtomobili/kia_rio_x-line_2018_2096154045
106,"Honda Accord, 2013",1 500 000 ₽,"73 000 км, 2.4 AT (180 л.с.), седан, передний, бензин",https://www.avito.ru/moskva/avtomobili/honda_accord_2013_2099532265
107,"KIA Sorento, 2014",1 207 000 ₽,"99 000 км, 2.4 AT (175 л.с.), внедорожник, полный, бензин",https://www.avito.ru/moskva/avtomobili/kia_sorento_2014_2060653315
108,"Hyundai i30, 2013",710 000 ₽,"117 000 км, 1.6 AT (130 л.с.), хетчбэк, передний, бензин",https://www.avito.ru/moskva/avtomobili/hyundai_i30_2013_2092626135
109,"Mercedes-Benz A-класс, 2019",1 950 000 ₽,"34 000 км, 1.3 AMT (150 л.с.), хетчбэк, передний, бензин",https://www.avito.ru/moskva/avtomobili/mercedes-benz_a-klass_2019_1971845098
110,"Opel Antara, 2013",640 000 ₽,"130 338 км, 2.4 AT (167 л.с.), внедорожник, полный, бензин",https://www.avito.ru/moskva/avtomobili/opel_antara_2013_2096168430
111,"Renault Kadjar, 2017",1 445 000 ₽,"109 000 км, 1.5 MT (110 л.с.), внедорожник, передний, дизель",https://www.avito.ru/moskva/avtomobili/renault_kadjar_2017_2114502673
112,"Renault Kadjar, 2017",1 445 000 ₽,"109 000 км, 1.5 MT (110 л.с.), внедорожник, передний, дизель",https://www.avito.ru/moskva/avtomobili/renault_kadjar_2017_2114502673
113,"Opel Antara, 2013",640 000 ₽,"130 338 км, 2.4 AT (167 л.с.), внедорожник, полный, бензин",https://www.avito.ru/moskva/avtomobili/opel_antara_2013_2096168430
114,"Mercedes-Benz GLA-класс, 2014",1 280 000 ₽,"117 648 км, 1.6 AMT (156 л.с.), внедорожник, передний, бензин",https://www.avito.ru/moskva/avtomobili/mercedes-benz_gla-klass_2014_2116106635
115,"Land Rover Range Rover Evoque, 2015",2 150 000 ₽,"65 000 км, 2.0 AT (240 л.с.), внедорожник, полный, бензин",https://www.avito.ru/moskva/avtomobili/land_rover_range_rover_evoque_2015_2078429346
116,"Toyota Camry, 2017",1 650 000 ₽,"120 000 км, 2.5 AT (181 л.с.), седан, передний, бензин",https://www.avito.ru/moskva/avtomobili/toyota_camry_2017_2123958975
117,"Renault Logan, 2019",689 000 ₽,"16 500 км, 1.6 MT (82 л.с.), седан, передний, бензин",https://www.avito.ru/moskva/avtomobili/renault_logan_2019_2122844385
118,"Chevrolet Aveo, 2014",575 000 ₽,"97 448 км, 1.6 AT (115 л.с.), седан, передний, бензин",https://www.avito.ru/sankt-peterburg/avtomobili/chevrolet_aveo_2014_2111059887
119,"Land Rover Range Rover, 2019",13 400 000 ₽,"452 км, 5.0 AT (565 л.с.), внедорожник, полный, бензин",https://www.avito.ru/moskva/avtomobili/land_rover_range_rover_2019_2107830834
120,"Hyundai Solaris, 2016",655 000 ₽,"104 669 км, 1.6 AT (123 л.с.), седан, передний, бензин",https://www.avito.ru/moskva/avtomobili/hyundai_solaris_2016_2111408762
121,"Toyota Land Cruiser Prado, 2018",3 795 000 ₽,"82 693 км, 2.8 AT (177 л.с.), внедорожник, полный, дизель",https://www.avito.ru/moskva/avtomobili/toyota_land_cruiser_prado_2018_2106352842
122,"Ford Focus, 2013",599 000 ₽,"185 525 км, 2.0 AMT (150 л.с.), универсал, передний, бензин",https://www.avito.ru/sankt-peterburg/avtomobili/ford_focus_2013_2111697488
123,"Audi Q7, 2015",3 190 000 ₽,"81 588 км, 3.0 AT (249 л.с.), внедорожник, полный, дизель",https://www.avito.ru/moskva/avtomobili/audi_q7_2015_2084593111
124,"Ford Mondeo, 2013",479 000 ₽,"147 000 км, 1.6 MT (120 л.с.), седан, передний, бензин",https://www.avito.ru/moskva/avtomobili/ford_mondeo_2013_2111322547
125,"Lexus LX, 2016",5 323 000 ₽,"128 742 км, 5.7 AT (367 л.с.), внедорожник, полный, бензин",https://www.avito.ru/moskva/avtomobili/lexus_lx_2016_2106087793
126,"Chevrolet Cruze, 2012",369 000 ₽,"125 000 км, 1.8 MT (141 л.с.), седан, передний, бензин",https://www.avito.ru/moskva/avtomobili/chevrolet_cruze_2012_2091810022
127,"Mercedes-Benz A-класс, 2013",885 000 ₽,"163 339 км, 1.6 AMT (122 л.с.), хетчбэк, передний, бензин",https://www.avito.ru/moskva/avtomobili/mercedes-benz_a-klass_2013_2087788865
128,"Volvo XC60, 2012",1 625 000 ₽,"104 936 км, 2.4 AT (215 л.с.), внедорожник, полный, дизель",https://www.avito.ru/moskva/avtomobili/volvo_xc60_2012_2111777629
129,"Toyota RAV4, 2013",1 350 000 ₽,"98 983 км, 2.0 CVT (146 л.с.), внедорожник, полный, бензин",https://www.avito.ru/moskva/avtomobili/toyota_rav4_2013_2106384501
130,"Chevrolet Orlando, 2014",795 000 ₽,"108 671 км, 1.8 MT (141 л.с.), минивэн, передний, бензин",https://www.avito.ru/moskva/avtomobili/chevrolet_orlando_2014_2119769386
131,"KIA Sorento, 2015",1 470 000 ₽,"203 122 км, 2.2 AT (197 л.с.), внедорожник, полный, дизель",https://www.avito.ru/moskva/avtomobili/kia_sorento_2015_2111525951
132,"Hyundai Solaris, 2014",450 000 ₽,"121 000 км, 1.6 AT (123 л.с.), седан, передний, бензин",https://www.avito.ru/moskva/avtomobili/hyundai_solaris_2014_2093372905
133,"Skoda Yeti, 2012",498 000 ₽,"165 373 км, 1.2 AMT (105 л.с.), внедорожник, передний, бензин",https://www.avito.ru/moskva/avtomobili/skoda_yeti_2012_2111507221
134,"LADA Largus, 2016",430 000 ₽,"142 200 км, 1.6 MT (87 л.с.), универсал, передний, бензин",https://www.avito.ru/moskva/avtomobili/lada_largus_2016_2078751326
135,"Porsche Cayenne, 2013",2 700 000 ₽,"72 600 км, 3.0 AT (245 л.с.), внедорожник, полный, дизель",https://www.avito.ru/moskva/avtomobili/porsche_cayenne_2013_2120444064
136,"BMW X3, 2012",1 249 000 ₽,"90 000 км, 2.0 AT (184 л.с.), внедорожник, полный, бензин",https://www.avito.ru/moskva/avtomobili/bmw_x3_2012_2105304356
137,"KIA Cerato, 2017",975 000 ₽,"32 000 км, 1.6 AT (130 л.с.), седан, передний, бензин",https://www.avito.ru/moskva/avtomobili/kia_cerato_2017_1777034915
138,"Hyundai Solaris, 2014",530 000 ₽,"72 307 км, 1.6 AT (123 л.с.), седан, передний, бензин",https://www.avito.ru/moskva/avtomobili/hyundai_solaris_2014_2136451916
139,"Mercedes-Benz GLA-класс, 2018",1 640 000 ₽,"44 548 км, 1.6 AMT (150 л.с.), внедорожник, передний, бензин",https://www.avito.ru/himki/avtomobili/mercedes-benz_gla-klass_2018_2122611520
140,"KIA Rio X-Line, 2018",485 000 ₽,"33 591 км, 1.4 AT (100 л.с.), хетчбэк, передний, бензин",https://www.avito.ru/moskva/avtomobili/kia_rio_x-line_2018_2096806342
141,"ВАЗ 2104, 2012",150 000 ₽,"60 000 км, 1.6 MT (74 л.с.), универсал, задний, бензин",https://www.avito.ru/moskva/avtomobili/vaz_2104_2012_2120381266
142,"KIA Rio X-Line, 2018",487 000 ₽,"31 652 км, 1.4 AT (100 л.с.), хетчбэк, передний, бензин",https://www.avito.ru/moskva/avtomobili/kia_rio_x-line_2018_2096176777
